ID,Tenant Code,Trade Name,Tin,Document Type,GL Account,Doc. No.,Ref. No.,Posting Date,Due Date,Bank Code,Bank Name,Debit,Credit
3323,ICM-LT000015,JOLLIBEE,004-917-250-001,Invoice,A/R Non Trade Internal,IC0000631,GL0000641,2024-01-31,2024-02-15,,,1438056.94,0
4612,ICM-LT000014,CHOWKING,004-917-250-002,Invoice,A/R Non Trade Internal,IC0000808,GL0000825,2024-01-31,2024-02-15,,,794048.18,0
3857,ICM-LT000006,KFC,008-174-699-015,Invoice,A/R  Non Trade External,IC0000718,GL0000733,2024-01-31,2024-02-15,,,592282.64,0
3076,ICM-LT000129,THE PRAWN FARM,004-283-221-003,Invoice,A/R Non Trade Internal,IC0000615,GL0000620,2024-01-31,2024-02-15,,,550184.43,0
521,ICM-LT000122,ABENSON,006-121-117-000,Invoice,A/R  Non Trade External,IC0000116,GL0000116,2024-01-31,2024-02-10,,,430692.52,0
2874,ICM-LT000012,GREENWICH,005-370-051-001,Invoice,A/R Non Trade Internal,IC0000597,GL0000598,2024-01-31,2024-02-15,,,421311.65,0
2749,ICM-LT000017,MANG INASAL,009-657-620-000,Invoice,A/R Non Trade Internal,IC0000582,GL0000576,2024-01-31,2024-02-15,,,370278.46,0
1746,ICM-LT000130,NATIONAL BOOKSTORE,000-299-299-000,Invoice,A/R  Non Trade External,IC0000374,GL0000374,2024-01-31,2024-02-10,,,265022.02,0
1808,ICM-LT000056,THE BUZZ CAFE,275-290-239-001,Invoice,A/R  Non Trade External,IC0000386,GL0000386,2024-01-31,2024-02-10,,,263798.52,0
3811,ICM-LT000004,RAI RAI KEN,271-732-682-039,Invoice,A/R  Non Trade External,IC0000715,GL0000727,2024-01-31,2024-02-15,,,246520.54,0
3368,ICM-LT001883,Shakeys Pizza,260-171-052-000,Invoice,A/R  Non Trade External,IC0000637,GL0000647,2024-01-31,2024-02-15,,,242069.54,0
2914,ICM-LT000253,MAXS RESTAURANT,009-758-579-000,Invoice,A/R  Non Trade External,IC0000604,GL0000605,2024-01-31,2024-02-15,,,183647.16,0
2812,ICM-LT001557,Kenny Rogers Roasters,604-498-345-000,Invoice,A/R  Non Trade External,IC0000593,GL0000587,2024-01-31,2024-02-15,,,173140.00,0
5158,ICM-LT000128,HARBOUR CITY,009-726-880-000,Invoice,A/R  Non Trade External,IC0000880,GL0000903,2024-01-31,2024-02-15,,,171855.06,0
3768,ICM-LT000147,SMART ANTENNA,001-901-673-000,Invoice,A/R  Non Trade External,IC0000707,GL0000719,2024-01-31,2024-02-10,,,158652.00,0
1785,ICM-LT000028,J.CO DONUTS AND COFFEE,008-043-737-000,Invoice,A/R  Non Trade External,IC0000382,GL0000382,2024-01-31,2024-02-10,,,141336.38,0
4206,ICM-LT000010,"GOLDEN ABC, INC (PENSHOPPE)",000-068-427-190,Invoice,A/R  Non Trade External,IC0000765,GL0000782,2024-01-31,2024-02-15,,,138721.94,0
3766,ICM-LT000357,GLOBE ANTENNA - ELECTRICITY,000-768-480-000,Invoice,A/R  Non Trade External,IC0000706,GL0000718,2024-01-31,2024-02-10,,,100932.00,0
2899,ICM-LT000019,BENCH,000-844-246-000,Invoice,A/R  Non Trade External,IC0000601,GL0000602,2024-01-31,2024-02-15,,,88956.36,0
3136,ICM-LT000073,FRANKIES CAFE,297-327-511-000,Invoice,A/R  Non Trade External,IC0000621,GL0000626,2024-01-31,2024-02-15,,,85763.72,0
3774,ICM-LT000146,BPI - BRANCH,000-438-366-801,Invoice,A/R  Non Trade External,IC0000709,GL0000721,2024-01-31,2024-02-10,,,84381.88,0
3064,ICM-LT000067,MARCELA FARMS ROASTED CHICKEN,000-254-327-003,Invoice,A/R  Non Trade External,IC0000613,GL0000618,2024-01-31,2024-02-15,,,80233.00,0
729,ICM-LT000033,DAVIDS SALON,005-887-090-000,Invoice,A/R  Non Trade External,IC0000161,GL0000161,2024-01-31,2024-02-10,,,74790.00,0
2592,ICM-LT001667,Bigbys,185-634-642-000,Invoice,A/R  Non Trade External,IC0000553,GL0000549,2024-01-31,2024-02-15,,,70739.79,0
2555,ICM-LT000016,"GB SPECIALTY STORES, INC.",007-209-323-010,Invoice,A/R  Non Trade External,IC0000547,GL0000543,2024-01-31,2024-02-10,,,67440.80,0
3265,ICM-LT000043,PET CENTRAL ANIMAL CLINIC AND PET SHOP,225-808-796-000,Invoice,A/R  Non Trade External,IC0000626,GL0000635,2024-01-31,2024-02-10,,,67280.00,0
1842,ICM-LT000074,THINKING TOOLS,000-312-081-006,Invoice,A/R  Non Trade External,IC0000392,GL0000392,2024-01-31,2024-02-10,,,66684.56,0
968,ICM-LT000109,IDEAL VISION,004-724-825-003,Invoice,A/R  Non Trade External,IC0000212,GL0000212,2024-01-31,2024-02-10,,,65024.20,0
3784,ICM-LT000013,RED RIBBON,000-330-151-000,Invoice,A/R Non Trade Internal,IC0000711,GL0000723,2024-01-31,2024-02-15,,,59570.64,0
5132,ICM-LT000080,PAYAG,922-522-051-000,Invoice,A/R  Non Trade External,IC0000876,GL0000899,2024-01-31,2024-02-15,,,55829.43,0
2537,ICM-LT000023,"CHOCO HILL FOOD CHAIN, INC.",005-886-781-003,Invoice,A/R  Non Trade External,IC0000545,GL0000541,2024-01-31,2024-02-10,,,53988.78,0
3051,ICM-LT000009,GOLDILOCKS,004-624-099-000,Invoice,A/R  Non Trade External,IC0000611,GL0000616,2024-01-31,2024-02-15,,,53782.14,0
1053,ICM-LT000071,JEMS BARBER SHOP,189-496-737-002,Invoice,A/R  Non Trade External,IC0000229,GL0000229,2024-01-31,2024-02-10,,,53773.00,0
4279,ICM-LT000452,FARMVILLE 2 RESTAURANT,935-938-239-000,Invoice,A/R  Non Trade External,IC0000772,GL0000789,2024-01-31,2024-02-15,,,51510.65,0
5173,ICM-LT000115,SAVOR 17,900-501-583-000,Invoice,A/R  Non Trade External,IC0000882,GL0000905,2024-01-31,2024-02-15,,,49395.05,0
2787,ICM-LT000022,CLN,000-337-941-213,Invoice,A/R  Non Trade External,IC0000589,GL0000583,2024-01-31,2024-02-15,,,49138.18,0
4336,ICM-LT000127,PERPAX LAUNDRY AND DRY CLEANING,179-932-772-001,Invoice,A/R  Non Trade External,IC0000778,GL0000795,2024-01-31,2024-02-15,,,47852.70,0
1774,ICM-LT000078,JOJIES PA-INITANG BOL-ANON,118-675-290-012,Invoice,A/R  Non Trade External,IC0000380,GL0000380,2024-01-31,2024-02-10,,,46231.00,0
3035,ICM-LT000005,BOS COFFEE,986-785-452-000,Invoice,A/R  Non Trade External,IC0000609,GL0000614,2024-01-31,2024-02-15,,,46195.40,0
1700,ICM-LT000175,SULINCAFE 21 MILK TEA SHOP,641-249-378-000,Invoice,A/R  Non Trade External,IC0000365,GL0000365,2024-01-31,2024-02-10,,,45552.20,0
3108,ICM-LT001965,Alvas Chicharon 02,151-009-472-007,Invoice,A/R  Non Trade External,IC0000619,GL0000624,2024-01-31,2024-02-15,,,45436.00,0
2659,ICM-LT000091,YSTILO SALON,915-951-665-002,Invoice,A/R  Non Trade External,IC0000566,GL0000561,2024-01-31,2024-02-10,,,44442.40,0
1627,ICM-LT000069,SALON DE ROSE,209-161-308-000,Invoice,A/R  Non Trade External,IC0000350,GL0000350,2024-01-31,2024-02-10,,,44256.54,0
2766,ICM-LT000008,WATSONS,214-706-591-000,Invoice,A/R  Non Trade External,IC0000585,GL0000579,2024-01-31,2024-02-15,,,43381.05,0
630,ICM-LT000042,BODY AND SOLE,915-951-665-000,Invoice,A/R  Non Trade External,IC0000140,GL0000140,2024-01-31,2024-02-10,,,42746.00,0
1926,ICM-LT000049,WRENLEYS MOTOR PLAZA,004-489-267-008,Invoice,A/R  Non Trade External,IC0000411,GL0000410,2024-01-31,2024-02-10,,,41671.60,0
860,ICM-LT000227,GONG CHA,009-989-796-013,Invoice,A/R  Non Trade External,IC0000190,GL0000190,2024-01-31,2024-02-10,,,40831.92,0
1103,ICM-LT000032,CHIKITINGS PLAYHOUSE,499-340-420-000,Invoice,A/R  Non Trade External,IC0000240,GL0000240,2024-01-31,2024-02-10,,,40485.80,0
661,ICM-LT000001,COLOURS DIGITAL FOTO,103-785-485-000,Invoice,A/R  Non Trade External,IC0000147,GL0000147,2024-01-31,2024-02-10,,,38416.00,0
