ID,Tenant Code,Trade Name,Tin,Document Type,GL Account,Doc. No.,Ref. No.,Posting Date,Due Date,Bank Code,Bank Name,Debit,Credit
5,ACT-LT000116,"Ibex Global Solutions (Philippines), Inc..",008-028-126-005,Invoice,A/R  Non Trade External,IC0000002,GL0000002,2024-01-31,2024-02-10,,,1944526.00,0
2492,ACT-LT000014,Jollibee,009-657-532-002,Invoice,A/R Non Trade Internal,IC0000540,GL0000536,2024-01-31,2024-02-15,,,1004602.33,0
2480,ACT-LT000037,Chowking,004-917-256-007,Invoice,A/R Non Trade Internal,IC0000539,GL0000535,2024-01-31,2024-02-15,,,490035.62,0
2604,ACT-LT000048,Hukad,758-201-861-000,Invoice,A/R  Non Trade External,IC0000555,GL0000551,2024-01-31,2024-02-15,,,360232.46,0
2622,ACT-LT000013,The Prawn Farm,009-657-620-002,Invoice,A/R Non Trade Internal,IC0000559,GL0000555,2024-01-31,2024-02-15,,,266007.72,0
2474,ACT-LT000225,Miniso,347-873-958-000,Invoice,A/R  Non Trade External,IC0000538,GL0000534,2024-01-31,2024-02-10,,,172060.76,0
8145,ACT-LT000028,Dimsum Break,009-726-880-001,Invoice,A/R  Non Trade External,IC0001403,GL0001429,2024-01-31,2024-02-15,,,139302.49,0
11049,ACT-LT000009,Sunburst Fried Chicken,102-297-458-000,Invoice,A/R  Non Trade External,IC0001733,GL0001774,2024-01-31,2024-02-08,,,113239.21,0
57,ACT-LT000027,BPI-Branch,000-438-366-612,Invoice,A/R  Non Trade External,IC0000012,GL0000012,2024-01-31,2024-02-10,,,88681.00,0
66,ACT-LT000012,EO Executive Optical,009-904-219-005,Invoice,A/R  Non Trade External,IC0000014,GL0000014,2024-01-31,2024-02-10,,,65189.13,0
15,ACT-LT000008,Estrella Bakery,316-552-087-001,Invoice,A/R  Non Trade External,IC0000004,GL0000004,2024-01-31,2024-02-10,,,62893.60,0
158,ACT-LT000005,Davids Salon,005-886-677-000,Invoice,A/R  Non Trade External,IC0000034,GL0000034,2024-01-31,2024-02-10,,,61412.20,0
240,ACT-LT000574,"China Bank Savings, Inc.",000-504-532-000,Invoice,A/R  Non Trade External,IC0000052,GL0000052,2024-01-31,2024-02-10,,,60432.00,0
5119,ACT-LT000225,Miniso,347-873-958-000,Invoice Adjustment,MI-Light and Power,IC0000538,GL0000534,2024-01-31,2024-02-10,,,51336.00,0
38,ACT-LT000021,Alvas Chicharon,151-009-472-000,Invoice,A/R  Non Trade External,IC0000008,GL0000008,2024-01-31,2024-02-10,,,51020.00,0
322,ACT-LT000215,Standard Insurance,000-821-466-029,Invoice,A/R  Non Trade External,IC0000070,GL0000070,2024-01-31,2024-02-10,,,51012.12,0
5120,ACT-LT000225,Miniso,347-873-958-000,Invoice Adjustment,MI-Charges,IC0000538,GL0000534,2024-01-31,2024-02-10,,,48604.76,0
280,ACT-LT000605,The Loop by PowerMac Center,008-388-234-000,Invoice,A/R  Non Trade External,IC0000061,GL0000061,2024-01-31,2024-02-10,,,41939.40,0
