ID,Tenant Code,Trade Name,Tin,Document Type,GL Account,Doc. No.,Ref. No.,Posting Date,Due Date,Bank Code,Bank Name,Debit,Credit
87242,ACT-LT000009,Sunburst Fried Chicken,102-297-458-000,Payment,Unearned Rent Income,B0005843,GL0013002,2019-08-31,0000-00-00,,,120205.13,0
81453,ACT-LT000007,The Shawarma Shack,296-884-349-000,Payment,Unearned Rent Income,B0005457,GL0013083,2019-08-31,0000-00-00,,,81873.75,0
81813,ACT-LT000012,EO Executive Optical,009-904-219-005,Payment,Unearned Rent Income,B0005465,GL0012977,2019-08-31,0000-00-00,,,78437.54,0
81802,ACT-LT000005,Davids Salon,,Payment,Unearned Rent Income,B0005464,GL0013088,2019-08-31,0000-00-00,,,72704.88,0
81375,ACT-LT000015,Potato Corner,010-314-863-000,Payment,Unearned Rent Income,B0005450,GL0013047,2019-08-31,0000-00-00,,,63969.15,0
81386,ACT-LT000002,Antepara Sunglasses,004-724-825-007,Payment,Unearned Rent Income,B0005451,GL0012980,2019-08-31,0000-00-00,,,57894.50,0
81410,ACT-LT000003,Thirsty,121-512-132-000,Payment,Unearned Rent Income,B0005453,GL0012989,2019-08-31,0000-00-00,,,45994.50,0
81546,ACT-LT000019,Ahongs Ngohiong and Fried Chicken,,Payment,Unearned Rent Income,B0005459,GL0013236,2019-08-31,0000-00-00,,,42800.00,0
81362,ACT-LT000021,Alvas Chicharon,151-009-472-000,Payment,Unearned Rent Income,B0005449,GL0013239,2019-08-31,0000-00-00,,,42800.00,0
81442,ACT-LT000004,Turks Shawarma,211-157-680-001,Payment,Unearned Rent Income,B0005456,GL0012992,2019-08-31,0000-00-00,,,42514.50,0
81583,ACT-LT000010,Nails Dot Glow,,Payment,Unearned Rent Income,B0005461,GL0012998,2019-08-31,0000-00-00,,,39052.50,0
81658,ACT-LT000017,Goldilocks,,Payment,Unearned Rent Income,B0005463,GL0012525,2019-08-31,0000-00-00,,,34654.50,0
81423,ACT-LT000011,The Lemon Co,722-106-936-000,Payment,Unearned Rent Income,B0005454,GL0013085,2019-08-31,0000-00-00,,,33676.98,0
81399,ACT-LT000018,Merry Mango,741-952-254-000,Payment,Unearned Rent Income,B0005452,GL0012982,2019-08-31,0000-00-00,,,21485.25,0
81535,ACT-LT000016,Golden Locket Jewelry Shop,,Payment,Unearned Rent Income,B0005458,GL0013094,2019-08-31,0000-00-00,,,10743.25,0
81662,ACT-LT000017,Goldilocks,,Payment,Unearned Rent Income,B0005463,GL0012526,2019-08-31,0000-00-00,,,5000.00,0
99520,ACT-LT000014,Jollibee,004-917-250-001,Payment,Unearned Rent Income,PRJV#09-665,GL0016256,2019-09-06,0000-00-00,,,0,-425036.10
87535,ACT-LT000046,Sticker Race Prints and Design,494-403-926-000,Payment,Unearned Rent Income,PR0000019,GL0014212,2019-09-19,0000-00-00,B-001,PNB,0,-21400.00
87693,ACT-LT000047,AVOMANGO FOOD CORNER,735-173-527-000,Payment,Unearned Rent Income,PR23562,GL0014224,2019-09-20,0000-00-00,B-001,PNB,0,-42800.00
93521,ACT-LT000013,The Prawn Farm,,Payment,Unearned Rent Income,B0006248,GL0015245,2019-09-30,0000-00-00,,,1178503.47,0
94618,ACT-LT000029,Mister Donut,151-844-347-000,Payment,Unearned Rent Income,B0006285,GL0012944,2019-09-30,0000-00-00,,,23066.66,0
89692,ACT-LT000011,The Lemon Co,722-106-936-000,Payment,Unearned Rent Income,B0006009,GL0013085,2019-09-30,0000-00-00,,,14237.52,0
93495,ACT-LT000013,The Prawn Farm,,Payment,Unearned Rent Income,PRJV#10-119,GL0015242,2019-10-05,0000-00-00,,,0,-394027.50
93507,ACT-LT000013,The Prawn Farm,,Payment,Unearned Rent Income,PRJV#10-118,GL0015245,2019-10-05,0000-00-00,,,0,-2151735.00
99290,ACT-LT000013,The Prawn Farm,,Payment,Unearned Rent Income,B0006694,GL0015245,2019-10-31,0000-00-00,,,565153.05,0
99600,ACT-LT000014,Jollibee,004-917-250-001,Payment,Unearned Rent Income,B0006712,GL0016256,2019-10-31,0000-00-00,,,425036.10,0
99288,ACT-LT000013,The Prawn Farm,,Payment,Unearned Rent Income,B0006694,GL0015242,2019-10-31,0000-00-00,,,394027.50,0
99493,ACT-LT000028,Dimsum Break,,Payment,Unearned Rent Income,B0006710,GL0012869,2019-10-31,0000-00-00,,,162329.62,0
94655,ACT-LT000029,Mister Donut,151-844-347-000,Payment,Unearned Rent Income,B0006286,GL0012944,2019-10-31,0000-00-00,,,41133.34,0
97516,ACT-LT000046,Sticker Race Prints and Design,494-403-926-000,Payment,Unearned Rent Income,B0006575,GL0014212,2019-10-31,0000-00-00,,,19277.32,0
99602,ACT-LT000014,Jollibee,004-917-250-001,Payment,Unearned Rent Income,B0006712,GL0016259,2019-10-31,0000-00-00,,,180.00,0
280615,ACT-LT000015,Potato Corner,010-314-863-000,Payment,Unearned Rent Income-URI Clearing,UFT0005634,GL0043037,2019-11-05,0000-00-00,B-003,PNB,0,-97860.93
101406,ACT-LT000057,Body and Sole,915-951-665-000,Payment,Unearned Rent Income,PR0000048,GL0016473,2019-11-26,0000-00-00,B-001,PNB,0,-62453.76
